28,485260,13643,712,1883
28,1436461,41660,1121,5323
24,81663,1004,257,415
24,49324,526,31,132
24,288592,8968,233,1309
27,370100,15989,91,1548
17,20643,24,5,144
24,71041,2510,233,851
26,991064,49217,3046,8020
28,196088,7752,84,1365
15,246636,5949,121,395
25,19953,331,40,95
28,1524556,36906,2404,4897
23,84231,4922,27,520
24,45020,301,23,212
24,68909,1244,147,295
17,186275,74,9,116
24,1781119,15301,3175,2097
24,1600386,53753,1295,2929
1,64800,3872,106,236
24,3791028,194235,4436,27975
22,5357162,176573,10499,26067
25,31189,877,14,214
26,425790,24612,406,2129
17,12227,39,102,0
26,2874934,235758,16549,29235
24,40364,142,75,154
28,1361152,95092,2327,10897
24,38423,226,107,64
26,67204,4005,61,359
1,711561,11482,1000,1194
25,1303995,2127,75,1577
26,867074,42203,946,2941
22,2432324,144182,7843,11708
28,917466,20937,1406,3085
17,411396,148,42,152
26,32213,1790,12,148
17,111891,902,89,158
17,1881,4,0,0
27,7503,83,6,94
24,3300,34,2,89
22,8557758,300680,318404,98553
17,98617,332,21,269
24,2075037,90494,1488,11800
10,32136948,578266,43475,40071
24,3110,27,0,32
23,1313911,17843,5896,2906
24,1511894,13444,1405,1243
1,3550,42,0,3
23,733195,52705,547,47257
24,373532,3226,1041,2633
23,956789,20702,3141,4336
24,624950,9115,667,1033
10,4826644,236196,55588,55296
23,205710,6771,115,640
26,101864,7241,205,1245
26,1027604,48363,1803,7782
26,97839,4829,68,650
10,3440579,306217,2041,16488
15,1818677,51735,934,14117
23,459669,8920,159,637
1,3074228,60662,3615,5902
22,323250,14182,805,1641
23,1486364,93194,2750,5088
10,346422,3407,87,157
24,175989,380,189,993
1,1005638,46824,1765,10265
24,4201342,148492,3248,5105
24,390941,25265,565,1656
24,160882,20740,101,2538
23,2511831,167375,1581,27623
26,2868388,193795,2382,22216
10,21791,2875,26,586
10,711369,74252,1750,5406
17,914422,11126,370,2844
24,57317,188,55,70
22,73903,3732,148,521
24,1269944,30316,627,3650
24,30869,560,36,308
10,377517,21740,536,1339
24,392449,6750,243,650
24,4022951,84922,1636,7868
27,2763151,120965,5718,20066
10,667778,58602,1649,7763
24,2999951,214141,2091,11488
25,351051,11872,297,1541
22,2789031,167539,2300,11575
24,607997,26645,753,5902
24,3595764,36857,1949,2796
23,490823,8952,309,747
10,88560,7508,138,1033
24,406885,5278,579,2328
1,1906490,8006,774,1059
10,873167,43423,903,1835
24,237469,12495,88,1451
15,66418,4076,51,321
10,70292,3243,124,521
28,1090470,33269,1364,4692
10,66246,2783,47,395
25,716237,1989,345,1534
10,54862,3343,87,603
22,3220328,77947,4921,11260
27,923842,55651,998,7061
10,233779,12213,190,889
2,1873388,78550,1450,5133
27,211497,8203,4800,4034
24,1633231,57488,939,3305
10,422327,30613,277,1136
28,138049,7866,359,886
10,427290,12300,347,706
26,21388,1446,15,104
10,30003,2390,30,221
24,1058516,21511,709,1825
27,753119,19655,898,6164
23,184032,5690,128,615
24,43792,3708,27,385
27,24130,42,67,50
10,2781186,370543,1193,33190
23,1519760,36002,7250,7480
1,37703,2930,50,948
17,83962,669,98,389
25,1227397,5087,2156,2162
1,68062,5041,170,297
27,135255,5751,116,412
25,271137,2177,383,1569
10,19431,1704,4,127
24,8700817,64595,17349,18595
26,213896,14287,1306,2238
24,238671,11168,159,1049
26,39803,704,100,95
26,130404,9650,68,3509
26,121632,6896,187,771
24,47628,3681,165,318
1,120219,3250,333,1430
28,1499399,52125,1319,7185
24,948973,21611,1985,2332
23,219461,16590,273,1083
10,1618266,47392,1549,2597
22,96075,8002,259,578
22,308790,12610,120,2186
10,52597,3934,78,591
23,1213680,80590,1194,4507
22,420283,8018,612,704
26,75391,3341,66,319
27,26829,461,1,62
26,222993,10401,136,1513
25,38242,244,96,373
22,224729,11390,302,729
24,309321,10086,196,1423
27,130786,7049,150,932
27,55027,1820,32,318
25,38944,88,204,446
10,171646,0,0,624
25,1243066,10133,1375,1204
10,342149,23408,564,1511
24,15086,65,69,37
27,307807,9407,163,1191
10,91922,3959,66,681
28,77039,68,22,20
20,279684,3081,83,397
26,340266,21682,324,1519
24,1933457,47887,2048,7138
26,483801,39466,695,6359
10,37515,1314,14,116
26,231453,14175,132,184
10,22656,1593,17,163
26,1036312,124909,1711,12048
10,9411,1195,7,130
28,528469,6580,278,1017
22,301859,24570,182,2323
22,2195,2,31,14
10,23959,1965,31,175
1,347750,3392,2151,689
25,501127,1039,164,0
22,246881,17825,477,1644
1,2391377,58423,2745,8693
24,281137,10593,245,2366
25,600378,1686,165,0
23,135303,1781,92,252
10,338912,27203,390,2557
22,2765,3,0,0
28,199505,4863,56,410
26,102547,4069,82,288
28,298883,311,51,142
25,434075,1255,158,1767
26,207108,6230,418,529
28,362445,5984,652,774
22,2407404,184814,6369,19862
25,59378,352,728,0
26,22963,900,9,58
10,105348,7261,126,979
25,303005,1251,380,2295
25,689654,2648,277,1808
27,815695,34514,788,2390
26,2660502,111335,3093,6678
1,360517,177,10,16
10,2935645,153345,2741,10270
25,256406,1239,100,2321
22,189698,13351,82,978
22,354073,29701,139,1450
27,61906,2236,46,262
23,1646787,223698,1532,14746
27,26191,1932,11,183
22,40502,2711,21,305
25,27068,118,22,54
23,786478,37245,4539,2417
22,5813,44,1,2
26,122694,4744,207,286
24,1211114,14137,673,900
24,57785,2641,45,348
10,8134428,624601,6011,53798
22,18446,25,14,24
17,833044,7001,858,3972
26,47049,1546,41,192
17,48089,1036,9,200
26,193900,15259,214,2887
17,14268,243,32,30
28,1311849,50797,1647,6065
1,1030323,44967,541,1800
22,685051,17455,1738,2013
22,185907,29,4,36
10,2307062,157883,1796,4898
24,178793,2819,3318,1337
25,11419,86,2,38
2,351159,794,100,453
10,14077967,452820,9551,21059
24,439973,22885,271,828
24,300584,20206,146,855
10,238086,14575,176,688
10,884002,53085,435,1694
25,60856,183,5,10
24,2513448,4142,244,432
24,209445,2928,70,324
22,168400,13266,75,973
25,76125,134,16,68
10,271963,5992,233,744
22,2070,59,1,4
22,370404,1528,5186,1480
23,1584027,52085,1839,2928
22,1501577,54075,1927,3378
28,23402,453,13,147
10,131393,2737,58,165
22,1167907,2459,115,679
1,696361,16946,469,448
25,1731,0,4,4
24,724897,6277,2331,2197
26,139133,7707,50,500
24,20416,42,2,4
22,2331274,74018,4319,7683
24,1345916,8504,7147,8198
24,759747,15994,2246,3176
23,1306449,69293,1368,57131
28,1443476,86368,17276,18080
24,928609,70037,722,22177
23,253864,4681,221,330
22,241645,10046,103,796
17,282990,10628,509,2846
24,851042,11358,1026,1363
10,6655953,272752,84310,47362
23,1188278,24012,4001,5247
23,338516,8333,312,874
10,4864110,351899,2744,18272
26,210559,7362,181,967
26,200346,12669,269,751
26,1507718,59320,3514,10586
15,2608382,61054,1250,16773
22,537587,17775,1250,2062
23,86933,4936,148,273
22,44129,365,231,184
24,748307,9727,401,908
22,1058070,33182,577,1787
24,314543,1028,455,2197
23,2082926,109469,4308,5940
1,3527918,67555,3993,6601
24,114508,1334,113,625
24,5322383,175364,3994,6042
24,579772,31827,790,2437
17,533604,2954,96,1000
10,1596159,114297,3621,9347
23,70716,3295,205,436
10,2719021,125919,1462,5159
26,234918,10678,433,1633
10,955775,69683,1999,7891
17,1165259,12594,449,3116
1,1185269,50942,2064,9166
1,64059,2602,70,222
28,84247,3698,153,1567
24,95780,301,146,147
22,103986,4502,228,625
10,826050,41350,886,2602
24,1464105,33821,704,3434
23,3054924,185933,2003,28605
26,3401998,217133,2776,24509
24,3654513,235592,2615,12498
10,1198225,48356,1072,1967
27,205209,6583,106,666
10,107181,3804,89,557
24,878994,59972,1662,4968
24,22507,1801,8,466
27,3033756,127612,6060,21175
24,35555,2328,18,387
25,422078,13061,341,1699
24,4484870,90069,1798,6913
24,230834,23824,147,2689
22,267037,22019,322,1466
10,368759,16034,297,1112
10,151720,9562,204,939
26,274042,12596,209,1143
26,69042,5571,48,387
25,59447,529,463,1971
24,721928,29918,830,4231
23,575748,9730,340,808
28,1270314,34969,1488,4929
10,106005,4550,149,775
22,3061769,178523,2453,12187
10,633107,36177,343,1260
15,86083,4554,57,367
24,3879712,38298,1987,2845
10,157779,12909,92,623
24,458446,5727,624,2457
24,280417,13595,105,1677
1,1986475,8638,814,1124
10,35355,3470,33,656
25,883792,2349,399,1639
10,554258,13876,422,819
27,1022192,59125,1105,5925
10,107816,3850,180,684
27,227379,8548,5322,4306
22,3374610,79924,5106,11530
24,62523,4251,190,324
24,52301,4069,29,400
1,52064,3410,59,1103
2,2012313,80787,1504,5290
24,1857916,62947,1027,3539
27,33813,48,83,0
28,149411,8236,368,716
1,11876,855,18,70
24,1122217,22211,731,1946
27,797369,20279,929,6363
28,259905,10215,267,1182
10,28595,2003,5,147
23,194392,5900,132,626
19,160114,66,16,106
10,3297302,390556,1321,34030
10,48242,2943,50,268
17,89629,695,101,426
10,67665,4646,94,675
27,144319,5996,122,454
25,324923,2467,430,1742
23,1587642,37110,7411,7761
1,138446,3580,365,1567
27,49755,608,1,80
24,265530,12195,167,1112
26,145895,7497,213,684
24,9064131,66763,17928,18715
23,235486,17657,277,1155
10,35622,2386,41,201
22,343717,13221,131,2256
26,80628,3478,73,328
27,148880,7576,168,966
28,1563942,53217,1351,7304
28,81490,70,26,20
23,1638763,89268,1448,4861
24,1017251,21923,2009,2365
10,1684560,48861,1584,2665
26,26475,1639,17,111
22,440042,8152,625,710
26,143311,10139,76,3707
24,6441,104,17,26
26,236689,10695,141,1554
10,32158,1799,22,186
22,101383,8299,266,606
24,348754,10737,210,1544
10,43735,1426,17,135
25,1228689,5088,2158,2166
26,220331,14607,1313,2250
10,466678,27401,664,1611
22,229628,11585,305,730
10,220589,0,0,866
25,40980,95,214,459
10,101750,4123,71,708
25,1368158,10577,1456,1323
26,44192,741,105,96
28,660885,7843,344,1173
24,16084,65,73,36
23,141666,1790,94,254
1,74789,5402,183,303
26,371299,22918,341,1565
26,517166,41006,718,5245
24,2033556,48630,2082,7203
26,1163772,133573,1801,12711
22,2401,2,37,20
10,11929,1344,8,143
26,108090,4214,86,297
22,271694,18899,490,1710
24,338457,21393,167,880
27,57756,1876,33,325
22,311717,25131,186,2357
1,365898,3479,2159,693
25,502157,1040,164,0
1,2490053,59551,2801,8937
10,461617,29716,429,2684
28,353011,349,71,166
25,601248,1687,165,2
22,2886,3,0,0
28,381082,6147,674,782
25,434370,1256,159,1768
22,2477194,187224,6438,20069
1,438912,187,11,17
20,293143,3161,86,399
25,60646,355,735,0
15,179322,188,13,19
24,287517,10752,256,2418
26,237847,14441,135,199
26,24491,947,12,63
27,845421,35165,811,2441
25,304142,1253,380,2304
25,693507,2660,278,1828
26,2862272,116096,3257,6889
10,3355834,163795,2942,10368
10,127756,8343,154,1051
17,62292,1142,9,203
22,219778,13958,91,1060
25,256828,1239,100,2346
22,391978,31410,142,1497
10,138815,8453,207,338
23,1718796,228754,1545,14973
27,64925,2310,50,266
27,27175,2005,11,185
22,43836,2788,22,322
25,75601,214,7,18
23,803680,37698,4593,2442
25,28143,121,22,55
28,1363776,51439,1666,6150
26,217336,6399,442,566
28,204054,4932,57,420
22,6261,47,1,3
24,1343382,14609,672,969
24,64601,2734,50,359
17,847620,7068,874,3991
22,18788,25,14,25
26,49074,1606,47,201
10,297657,9760,282,338
10,2745752,166751,1909,5102
22,820895,19063,1895,2093
17,16625,251,32,20
26,129066,4920,216,293
1,501864,15406,313,2583
22,923481,15401,1049,3961
23,1781313,134375,2327,8288
24,168086,1783,850,841
25,199374,3014,6333,7779
22,3871330,104252,7845,11791
17,1577887,49906,1679,4855
1,96897,3768,49,298
25,42463,228,990,416
23,1322786,30063,1335,13582
28,2372731,128365,25210,23978
22,270797,1931,1075,616
27,2341640,66255,3820,20909
24,515036,26876,1150,3098
22,14068244,328200,7753,34273
24,1233395,19468,3751,4469
24,1852386,10449,9873,10376
25,25656,421,22,169
10,146848,1640,184,282
22,675960,25319,269,1607
25,50276,631,824,1700
24,499011,8934,214,1372
26,659693,29438,1287,3971
15,330150,12533,150,1051
23,1517347,74528,1621,60491
17,475458,13373,773,3451
1,68521,2595,298,727
23,407157,6142,348,468
27,265997,7757,922,3658
24,1216956,82876,1009,25401
23,108622,4293,308,557
10,6233442,391408,3472,19706
23,405479,9135,398,718
26,270239,8757,249,1154
10,8266750,306401,105782,57706
24,961498,12412,1198,1566
23,1319571,26132,4423,3679
1,109458,3588,128,314
22,657858,19817,1528,2348
24,1031421,11934,499,1047
24,208772,2345,186,1037
26,1742601,65181,4319,8589
26,422660,21296,292,5242
25,8618,93,24,174
15,3271004,68165,1496,19055
28,113111,4381,204,1814
22,1300463,38496,718,2023
24,563477,23237,753,2557
24,383692,1368,586,2451
17,825709,4099,146,1256
23,2378821,118275,5044,6336
25,52535,389,90,817
24,722435,37791,952,2992
27,140717,5938,77,1319
24,5859980,186219,4330,4930
10,1050052,45397,1029,2795
1,3905695,73524,4295,5687
28,36832,1125,15,232
26,281148,12284,491,1824
10,1191098,77441,2248,8781
26,272855,15349,386,902
10,1478187,52658,1243,2117
22,117927,4890,256,673
24,112768,332,180,183
1,1293582,53837,2266,9947
22,227664,762,167,93
23,117429,6169,190,265
10,132989,4237,107,532
17,1301264,13282,504,2613
10,231221,16482,119,725
10,3062496,133447,1585,5446
27,245756,7457,130,731
24,1540897,34962,728,3557
23,3512949,202197,2269,23204
10,2615972,172668,5840,11871
25,22705,225,19,9
10,129005,4162,197,533
24,4083279,248341,2942,13150
10,475968,18921,383,1290
24,963126,63263,1796,5218
26,82858,6161,59,392
24,43071,2660,24,425
26,3735932,231187,2989,21472
24,312953,14593,113,1686
23,465317,36604,551,3036
27,237555,8830,5617,3338
24,262855,25352,170,2355
10,841643,42041,402,1209
10,210876,11498,285,1069
15,98524,4891,62,322
24,58828,4322,31,414
26,311866,13872,224,1224
22,291646,23512,347,1504
24,27168,2020,11,524
25,473374,14160,369,1269
24,793219,31707,880,4527
27,3231750,132562,6307,18974
23,674208,10692,363,691
28,1485573,36469,1647,4476
24,4862619,94797,1929,7270
27,40006,54,94,0
22,3266876,187430,2568,12758
24,493839,5988,647,1901
24,72984,4666,209,314
27,1109302,62173,1167,6161
10,149218,5863,204,997
10,638777,14969,500,718
25,1083744,2893,449,1825
24,4078865,39612,2025,2977
10,36901,2301,11,134
1,63511,3778,65,1194
22,3532827,82253,5309,11921
2,2163031,83127,1564,5402
28,159865,8605,377,759
10,3877797,408770,1451,30827
28,326636,11859,325,1310
24,1219738,23168,757,2087
10,67057,3424,75,248
10,78024,5124,103,703
27,820083,20663,947,6500
22,15992,12,0,2
10,43708,3938,40,686
23,202766,6078,135,636
25,361374,2667,462,2055
10,44696,2695,50,224
23,1645152,38043,7603,8014
28,7038,104,2,15
24,291603,13210,175,1069
17,93395,714,105,338
23,252843,18748,282,861
19,167051,67,18,110
22,377188,13773,140,1831
10,39841,1973,27,197
23,1911072,95877,1578,5050
25,42769,98,221,612
28,1628885,54308,1390,7325
24,1122955,22450,2065,2451
10,1736224,49799,1632,2682
10,50194,1577,23,137
26,246956,10946,146,1371
22,1752,2,0,0
22,454934,8240,637,730
26,87062,3686,76,203
27,153587,6234,128,420
27,68068,733,1,94
27,166509,8099,188,879
24,8681,128,18,34
26,226560,14929,1318,2301
24,9449472,69326,18618,19463
24,391928,11445,227,1661
24,44810,819,28,85
10,633561,32290,779,1823
10,110004,4253,76,564
28,819498,9761,402,1262
24,380526,22623,178,704
10,279284,0,0,1053
26,177279,8229,242,753
25,1460377,10873,1498,1340
10,139302,10593,107,653
24,32503,777,52,233
24,68918,2821,50,370
26,154223,10602,87,3454
23,161606,1823,97,257
28,424282,395,86,190
26,30658,1796,17,88
24,16840,67,76,37
25,1229604,5088,2162,2165
22,106689,8641,273,580
26,402390,24193,356,1623
26,549040,42601,750,5392
24,2096485,49130,2115,7259
20,309701,3253,88,411
26,1256517,139752,1861,13105
26,114145,4377,86,204
28,84839,76,26,23
22,2662,2,40,13
22,317765,25575,189,1851
27,60830,1953,34,309
22,288170,19563,501,1711
10,594815,32429,470,2819
22,234077,11767,306,623
15,220652,222,18,29
1,388066,3642,2198,727
10,14211,1486,10,149
26,243496,14689,136,190
25,502782,1040,164,0
10,223300,11196,255,396
1,80074,5739,189,339
26,47629,774,107,99
1,2582647,60633,2861,9222
1,568168,209,11,24
28,397783,6295,697,843
22,209385,848,54,69
25,601861,1688,165,0
22,3184,3,0,0
10,528699,11157,377,386
26,26300,993,12,63
25,434503,1256,159,1768
10,172273,9401,219,346
22,5172281,111667,6590,12403
1,3862213,48951,1617,7375
22,2029422,32242,2590,7815
23,3100075,193892,4400,11079
24,316185,2874,1542,1420
25,422104,4999,12561,14679
22,4482708,114655,8890,13390
17,1841904,54056,2028,5475
25,277062,1138,4171,1651
1,252819,6444,135,463
23,1555373,32456,1843,14421
28,2710123,139553,27949,20867
22,459085,2929,1560,838
27,3050281,77224,4680,23930
24,671328,30472,1691,2983
22,14914935,340356,8235,35676
25,125474,1980,95,587
24,1368325,20406,4285,4885
24,2043382,11073,10889,8775
10,266246,3409,350,715
25,137843,1506,2199,4070
22,843914,31570,346,1925
24,581316,9708,253,1531
26,800565,33306,1749,3625
15,560218,17977,244,1240
23,1595329,76458,1718,52400
17,510429,13880,837,3629
1,108075,3419,412,1026
23,131501,4740,370,587
23,490774,6830,418,397
27,347321,9066,1248,4489
24,1280483,85824,1105,21292
25,40057,249,79,706
10,7473152,420607,4047,17556
22,247220,4453,199,549
10,9671394,333625,121204,59217
23,464753,9745,433,794
26,298967,9499,286,1105
23,1390164,27173,4614,3692
22,707087,20543,1653,1909
24,1243364,13985,579,1193
24,1026979,12948,1281,1477
28,55720,1380,36,266
27,154662,6288,92,1400
1,137898,4103,154,308
24,273563,2910,236,1016
15,3531093,70723,1570,14852
26,1850839,67592,4698,8980
26,473394,22553,325,4686
22,1420140,40859,781,1580
24,397094,1397,599,2363
22,124372,5073,270,589
24,119441,347,184,168
24,756786,38954,985,2698
28,122156,4572,213,1385
10,674842,27446,790,1386
17,1113194,4433,171,1351
24,611085,24412,814,2580
23,2572619,122399,5300,6564
24,6087107,190010,4447,5026
10,278023,18207,136,777
25,59508,430,117,534
1,4397196,77472,4493,5851
10,3469580,207473,7250,14066
26,301914,13065,504,1415
26,89448,6406,62,418
24,46506,2776,26,337
10,1689534,55162,1353,2208
24,329124,15047,118,1803
26,296700,16332,411,983
10,1372349,82247,2428,9074
15,106186,5080,68,334
1,1354894,55511,2363,10417
24,1588544,35665,741,3623
17,1364018,13473,538,2664
23,3723482,209432,2375,23463
23,127314,6580,195,286
22,302505,24172,358,1185
23,486489,37713,571,2393
10,3309201,138848,1667,5630
27,264799,7857,137,571
10,155810,4530,123,578
10,555128,20715,433,1285
25,23159,229,19,11
24,1041397,66735,1912,5478
24,4347165,256178,3152,13599
24,80700,4895,221,334
26,3931638,238487,3137,22038
25,506670,14809,387,1327
10,267819,13097,352,1097
24,830974,32512,903,4628
10,1044056,46712,462,1337
26,332765,14576,234,1060
24,284067,26164,177,2396
24,28425,2100,11,401
22,9982,7,0,2
28,1597509,36958,1684,4495
27,3336763,135226,6421,19350
23,738551,11304,374,728
22,237828,778,173,96
1,78385,3995,83,1254
24,5107701,98286,2050,7572
22,3397246,192725,2641,11110
10,143079,4337,210,572
28,167891,8821,386,767
25,1241777,3383,490,1984
24,533127,6285,673,1972
28,349140,12404,340,1196
27,1154869,63803,1201,6289
10,84285,3849,103,257
10,85403,5421,108,744
27,843737,21152,962,5636
10,180798,6726,230,869
24,4171468,40172,2041,3018
23,207930,6213,136,519
10,696124,15641,553,698
2,2259938,84306,1605,4786
28,2606,1,0,0
22,3655054,84048,5500,8972
27,244313,9017,5729,3466
22,1341,1,0,3
24,62862,4474,33,424
10,4319116,421504,1557,31538
24,1298848,24016,783,2209
10,49719,4229,45,684
10,17978,55,1,9
27,49432,66,102,0
23,261582,19259,290,864
10,45327,2577,15,157
25,377856,2748,487,2104
22,20380,13,0,3
23,1686436,38690,8573,8554
26,252689,11070,152,1414
22,463465,8281,640,739
26,91070,3801,79,200
24,312931,14065,182,1108
24,387875,3697,545,521
10,1785675,50282,1665,2727
17,97349,727,110,328
24,10195,140,19,37
27,174381,8348,193,900
10,3407,135,0,13
26,231084,15151,1319,2328
17,2831,32,3,3
19,171837,70,19,111
23,2050368,99279,1627,5169
24,66627,875,28,87
28,1676090,55042,1412,7414
22,389895,13971,146,1847
10,51653,2866,49,186
27,84257,842,1,98
24,412603,11750,236,1721
25,43870,101,225,472
10,117887,4344,84,570
28,8977,119,3,18
22,2216,2,0,0
27,160285,6417,130,439
24,9722207,70953,19009,19990
10,815762,37492,893,1926
10,47453,2115,30,209
26,33670,1891,17,88
10,340063,0,0,1288
24,416418,23565,187,754
25,1542710,11157,1546,1319
26,159154,10865,93,3559
22,320381,25780,189,1832
26,568055,43537,762,5461
27,63141,2000,35,304
28,939443,10791,445,1438
24,33382,795,53,244
10,697552,34406,514,2878
24,2133021,49357,2127,7307
24,76233,2912,53,268
26,422974,24959,366,1641
24,17515,68,76,38
26,196912,8690,256,744
26,1304339,142777,1902,13337
22,109978,8863,278,644
10,55862,1702,26,147
25,1230325,5090,2163,2158
22,296680,19931,512,1737
10,240135,11589,264,399
28,88347,77,26,24
1,573168,220,11,21
22,217848,861,55,59
22,2902,2,42,17
10,173619,11896,124,698
10,15798,1567,10,133
28,408946,6387,715,835
1,409320,3813,2220,757
25,12678,22,14,5
1,82935,5885,194,341
23,201549,1944,101,260
28,494547,427,91,195
22,426301,33157,152,1548
26,56029,826,115,102
22,236898,11872,309,619
10,677074,11876,431,397
1,2629650,61164,2890,9409
25,602267,1688,165,0
24,1848824,38722,10645,13568
10,750141,15176,692,938
23,6781777,109235,3840,8195
24,1440598,23483,659,1535
26,399139,20443,222,2200
25,446418,11400,1103,1727
23,1828022,31009,2608,5744
23,844369,54293,362,6513
28,315513,8229,654,1931
22,131025,9279,880,2090
24,1340882,63521,2434,24047
17,8795811,341720,5904,48173
17,743890,14817,616,1475
27,410022,18580,744,4059
24,9426,413,15,81
24,3233797,58918,1079,3147
23,1010384,53952,1515,3404
17,644146,12462,1794,6193
28,739589,26910,1003,3221
1,500200,26609,482,1681
20,2286764,48944,1976,5468
25,468372,14062,899,3285
24,8741,182,2,41
2,3742082,90192,1980,7126
24,2781598,70486,1428,5517
23,1226940,90350,1721,7418
17,111990,421,123,261
26,205441,10680,210,1512
23,585394,113267,386,12331
22,5824827,121261,7129,13591
28,194631,7555,516,1522
24,260716,3871,121,351
23,313314,11796,557,1815
23,118439,14956,68,1501
1,4589276,56789,1910,8403
10,249399,16073,710,1275
25,201420,1940,1481,2296
24,534470,619,1090,196
23,313926,5255,1951,1186
17,192182,2379,536,1202
10,187600,8764,157,784
26,1623151,96851,1303,6602
17,56994,511,8,67
26,393109,14009,369,2587
24,365885,3141,1749,1656
27,523824,18863,167,1121
10,549479,7066,279,670
28,2006473,51464,1240,1946
25,316512,1224,4492,1407
25,17527,81,78,0
25,52148,273,483,317
1,40222,331,28,150
27,321735,14367,322,1679
19,182191,9011,89,1029
17,29886,327,227,518
25,174577,122,69,0
22,2452258,35532,2885,8812
23,3521636,209222,4864,11828
10,849295,59541,509,2682
25,9424,211,42,461
23,94789,6763,25,694
25,11801,0,0,0
24,11033,735,9,80
25,150837,1567,2345,3559
10,27310,1553,30,155
26,1596807,66618,1022,8094
26,882089,63566,611,4450
26,16768,348,19,58
26,119693,469,79,93
26,576473,40480,653,11001
26,211245,6224,126,789
17,181333,1683,60,682
26,657703,23781,638,4056
22,20199,335,20,97
29,48934,439,36,47
26,239742,15983,230,1701
26,358645,26586,255,2493
25,160859,2124,111,512
27,333233,11529,141,1145
26,853961,52043,1881,8799
22,10065,88,67,116
1,297196,7079,145,487
25,57847,488,13,43
17,1934009,55360,2078,4288
25,6811,86,34,218
10,85184,4602,107,907
22,143788,1632,61,85
24,309278,8228,268,1123
22,4786022,120752,9280,10394
26,107910,3414,82,364
22,483199,2976,1588,845
25,43859,260,81,764
1,115271,3533,430,1055
25,196778,8404,640,3104
26,1589229,82866,2732,11072
26,44900,2528,16,130
23,1639979,33314,1907,10777
27,3334088,80683,4942,21288
28,2831230,143281,28770,21299
24,706042,31247,1724,3046
22,1018864,11895,406,994
17,114350,376,14,79
27,366018,9308,1282,3243
24,1420033,21026,4379,4259
22,274400,4597,207,434
24,601839,9818,258,1466
22,15319889,345428,8402,36268
26,81501,5741,60,726
10,6545187,902166,11979,129768
25,44865,2325,39,503
26,604544,19736,466,1970
1,159270,1938,35,201
24,2099444,11205,10996,8863
26,191784,10102,106,1025
22,14581,826,32,286
20,84622,3427,20,206
22,872398,31823,364,1942
22,66470,229,71,38
15,709460,21175,301,1422
24,366778,4837,85,729
17,34023,85,9,41
26,840946,34544,1822,3757
10,22123,267,10,136
22,54998,101,17,22
24,1312859,87238,1124,21565
10,8617304,442416,4469,18100
1,698813,12807,864,1923
26,309297,9750,290,1110
1,10454,189,64,139
23,139929,4867,386,557
2,40029,898,57,88
22,160876,203,7,43
1,151674,4409,160,333
23,492722,10075,449,816
25,142256,1048,1075,2136
24,414574,1404,602,2449
10,10889859,356692,129008,62047
24,319055,3311,253,1036
22,727586,20886,1678,1885
26,503214,23296,344,4824
24,1354359,14872,615,1281
24,1389874,27393,334,2018
24,641711,25062,828,1866
17,1132479,4463,181,961
15,3611801,71737,1595,14898
26,1915416,68993,4777,9122
10,312169,19377,150,675
22,1487634,42158,806,1640
23,2712988,125450,5430,6680
28,126505,4675,216,1460
24,783776,39935,1013,2808
10,1883485,57162,1425,2253
22,13245,9,0,3
27,159483,6416,97,1099
28,63970,1448,38,263
26,312064,16937,421,858
26,313093,13433,514,1472
22,2768,16,0,8
10,1530990,86275,2583,9328
10,154030,4438,223,589
23,133419,6825,195,285
10,4261673,236759,8442,16872
1,4828206,79750,4586,5999
23,500263,38381,591,2478
10,173246,4736,129,590
1,1392747,56515,2405,10220
10,605387,21737,466,1329
24,122254,356,190,170
23,3877130,214976,2437,23636
24,1624899,36242,757,3614
10,3528210,143035,1738,5724
25,23315,229,19,0
22,308433,24520,362,1176
10,17091,747,9,112
1,89975,4210,89,1300
24,4536528,262151,3294,13825
24,301496,26660,182,2412
24,1116302,70219,1991,5711
24,86415,5073,231,347
24,29323,2154,11,418
10,307155,14019,370,1134
24,857365,33178,917,4743
10,208995,7442,251,926
26,94132,6538,64,313
24,48296,2841,27,340
23,779258,11656,387,753
10,48507,2464,16,151
24,5302643,101556,2123,7817
10,52965,2776,18,165
10,731862,16051,572,702
27,3411439,137078,6526,19642
24,340866,15401,121,1922
2,2112931,46057,2175,11130
26,247452,7229,114,414
22,3506642,196824,2706,11296
24,561332,6493,691,2054
25,383000,2772,493,2138
15,111901,5230,71,349
25,1337193,3637,511,2054
1,1911216,15633,1031,2253
22,996102,52340,1224,7068
24,1641123,73294,1137,6205
25,359958,1582,675,3331
25,200416,959,912,1320
15,1986506,45108,760,6556
23,2785323,175398,2646,44226
23,1060501,32419,480,4309
24,95813,1984,95,146
24,659821,7171,524,1076
23,57504,3299,101,388
24,374832,2028,3505,0
24,1031584,54842,993,3076
10,1100010,23076,1414,1744
26,399055,20540,429,3907
15,303171,12745,85,1177
23,401505,6211,484,999
10,252938,11349,314,1040
23,34032,1599,47,170
23,11379614,174613,6176,12533
23,1081925,41469,253,6538
24,115808,2818,70,893
1,328630,2343,239,802
1,1547293,42960,1075,7498
24,2078152,30762,884,1968
25,641018,16737,1839,2865
24,80984,1516,16,145
24,28320,2796,37,172
26,67134,2666,25,206
26,549497,23973,315,2475
23,1169720,67327,634,7666
28,206604,9796,486,1115
22,262424,14521,2046,3210
22,69261,8845,41,1065
