10,355837,8488,221,370,,,
1,2198954,58116,425,2132,,,
22,71907,4944,63,897,,,
10,2771478,129302,2445,12424,,,
22,201003,9034,161,1163,,,
24,2057738,6010,278,758,,,
17,150267,1033,21,96,,,
22,87582,2835,92,173,,,
25,244048,805,168,659,,,
22,811698,23684,1805,2808,,,
23,2250060,92361,1010,17787,,,
22,252885,12873,570,2192,,,
17,49140,1974,55,106,,,
17,47458,408,15,174,,,
24,198751,7993,570,2849,,,
1,2760379,6327,1218,1152,,,
19,12142,6,0,5,,,
22,330464,11959,349,937,,,
17,12346,164,44,42,,,
23,8105370,91757,1860,5386,,,
22,4073323,153586,1920,8143,,,
24,644847,14244,114,372,,,
10,22353352,189063,5234,7637,,,
26,197166,11029,194,1462,,,
26,810755,29934,637,2249,,,
10,121109,1347,7,85,,,
1,74913,11410,29,938,,,
24,246597,23082,154,2033,,,
25,92118,448,223,1042,,,
22,326219,15902,762,1393,,,
23,69184,490,5,41,,,
1,125347,436,11,100,,,
10,2371874,95444,2622,4112,,,
28,320606,6784,151,603,,,
22,273337,7781,594,652,,,
10,135147,566,12,102,,,
24,2498237,81896,1880,9274,,,
23,1472687,40672,548,3996,,,
26,126941,4997,127,466,,,
10,5717480,286651,4830,20533,,,
20,146872,4572,266,312,,,
10,3229550,80686,1721,3383,,,
28,2405696,24166,4785,7854,,,
22,48351,2809,46,127,,,
10,438897,14170,126,923,,,
1,1163799,12764,907,1887,,,
22,707120,64511,258,3685,,,
22,439914,8013,1926,1037,,,
28,853150,39640,859,4230,,,
23,1352324,52322,1014,3220,,,
1,67744,675,3,81,,,
15,2509842,49125,1009,5952,,,
26,64132,2757,54,225,,,
22,7149,7,26,9,,,
22,532952,35035,203,4749,,,
24,221705,2153,48,146,,,
24,405309,18409,736,1617,,,
20,1467135,28989,1335,2178,,,
17,327083,9446,442,359,,,
10,198810,20016,81,887,,,
1,2171509,75452,2128,2845,,,
22,2762,369,2,62,,,
26,485585,18122,684,2356,,,
23,110824,1247,22,559,,,
26,747260,31174,712,2350,,,
26,121960,4753,232,641,,,
22,465976,29803,302,2311,,,
25,51240,378,60,433,,,
26,841653,26170,484,2989,,,
10,245725,13996,74,459,,,
10,358141,28676,712,3011,,,
10,231737,6080,493,221,,,
10,4960909,145518,11388,9353,,,
26,189979,6598,185,508,,,
23,3551892,168919,2095,9727,,,
2,540463,1132,21,78,,,
26,448516,12746,430,337,,,
1,223785,1605,13,112,,,
22,41129,2649,53,546,,,
24,6941665,56646,15146,16177,,,
22,2565802,69109,3903,10216,,,
24,4485294,122289,1665,16461,,,
24,2797438,30551,1600,2847,,,
24,648040,18891,1609,2395,,,
24,78160,4367,52,491,,,
26,168453,8053,150,439,,,
24,764033,6267,740,1183,,,
23,1294898,30834,2278,5051,,,
26,64708,2656,106,199,,,
24,1632284,44723,1839,6756,,,
24,848653,6674,1058,1656,,,
26,1029241,64489,800,3088,,,
17,570259,12180,223,1027,,,
23,1071686,79825,540,2223,,,
24,310347,11024,180,3265,,,
10,222492,5080,201,714,,,
25,376257,11036,441,731,,,
10,10193845,372289,7707,19657,,,
10,2249570,132417,2340,11371,,,
17,17374,324,31,175,,,
10,7034721,586232,5527,52039,,,
22,173064,8131,216,551,,,
24,9330,326,23,63,,,
22,148161,12069,61,918,,,
10,1731454,136781,1521,5630,,,
26,97168,3113,121,421,,,
25,113678,277,61,65,,,
10,947615,48857,569,2687,,,
22,755089,301,26,459,,,
10,3738556,134171,2032,4062,,,
24,229642,4645,117,1068,,,
24,2062725,4085,243,485,,,
24,560459,836,186,580,,,
24,219942,15970,85,2295,,,
24,2016293,67210,1625,5396,,,
20,239391,2695,76,414,,,
24,589664,2173,2140,0,,,
22,1059962,2416,112,798,,,
22,15431,468,2191,https://i.ytimg.com/vi/ZW4jOlyj-sM/default.jpg,,,
17,40741,661,77,541,,,
24,259256,9930,225,2241,,,
10,9907515,585279,21048,48088,,,
22,162185,6247,84,990,,,
17,81857,2182,31,82,,,
26,638579,38305,275,6843,,,
17,37681,471,73,0,,,
20,1133020,70592,1880,16280,,,
22,238348,6605,465,431,,,
22,304231,27584,152,3036,,,
10,41500671,2010229,78065,736127,,,
17,311451,2204,107,1349,,,
25,880613,2948,526,3446,,,
26,186235,5815,364,683,,,
24,607390,42449,277,500,,,
26,183929,14593,205,3847,,,
24,569314,60910,220,6266,,,
23,3055515,272779,1486,7950,,,
26,83150,3468,72,263,,,
26,122419,7091,45,478,,,
10,112287,2499,55,276,,,
2,288890,749,100,530,,,
1,584341,14853,438,1561,,,
17,48539,0,0,79,,,
22,550784,15158,1501,1919,,,
22,228868,15500,59,629,,,
26,66022,2152,131,165,,,
10,125437,4191,24,310,,,
17,21433,571,9,75,,,
23,15276,57,29,133,,,
17,2698,116,0,11,,,
22,267372,460,24,1486,,,
17,541669,3288,384,213,,,
23,212379,1999,155,1177,,,
26,52647,2223,11,87,,,
24,24999,34,4,15,,,
24,36960,1404,18,82,,,
22,625053,20305,110,1427,,,
22,29963,2193,24,129,,,
1,711561,11476,998,1194,,,
Richard|Madeley|clashes|with|Charles|Bronson's|fiancee|Paula|Williamson,8,19,36,https://i.ytimg.com/vi/l5emRMah1Q4/default.jpg,,,
22,2432324,144182,7843,11708,,,
28,97518,1718,218,0,,,
24,60798,1126,41,202,,,
20,26560,503,47,115,,,
28,917466,20937,1406,3085,,,
26,425787,24611,406,2129,,,
25,1166697,2980,1190,2026,,,
20,64956,1461,89,310,,,
26,67204,4005,61,359,,,
26,2874934,235743,16548,29230,,,
10,112169,2677,14,122,,,
17,71403,581,36,89,,,
22,123041,3636,121,395,,,
24,1511892,13444,1405,1243,,,
24,130196,1270,64,297,,,
22,41200,4081,91,1303,,,
17,281697,1406,78,576,,,
24,2075037,90493,1488,11800,,,
17,14078,97,6,40,,,
25,994212,7312,343,1148,,,
17,17348,197,37,64,,,
17,66296,650,32,47,,,
10,32136948,578238,43472,40071,,,
17,171431,187,16,103,,,
22,44800,2334,36,194,,,
17,1069749,4382,354,487,,,
10,128305,661,18,67,,,
1,78050,305,107,74,,,
17,75129,1708,110,602,,,
20,328361,6104,246,1174,,,
10,1978177,72979,2955,4527,,,
10,1988253,73936,1215,3800,,,
17,411396,148,42,152,,,
26,2479329,123441,1788,8417,,,
26,32213,1790,12,148,,,
10,375037,8696,223,394,,,
24,1092914,42292,1182,4147,,,
17,24288,191,3,68,,,
26,703630,26862,419,5051,,,
17,31836,181,71,405,,,
23,1313911,17843,5896,2906,,,
1,2244398,58461,430,2175,,,
22,73150,5016,64,899,,,
24,2069431,6045,279,774,,,
1,854559,3500,472,0,,,
24,202396,8118,574,2706,,,
10,70517,1851,129,275,,,
17,153792,1043,22,96,,,
17,5231,92,11,17,,,
22,89178,2873,95,173,,,
24,655354,14453,114,373,,,
25,244248,805,169,659,,,
10,2951550,131885,2516,12651,,,
17,49801,1982,55,106,,,
22,254890,12951,571,2218,,,
17,47937,411,15,176,,,
23,2283009,92902,1015,18012,,,
1,2779289,6431,1259,1171,,,
24,216473,6381,83,207,,,
19,12323,6,0,5,,,
22,331539,11988,351,936,,,
22,824972,23885,1828,2848,,,
17,12370,164,44,42,,,
22,4173247,155613,1953,8284,,,
22,204607,9122,163,1183,,,
23,1499516,40983,552,4027,,,
10,23699605,199904,5706,7961,,,
26,832134,30390,648,2283,,,
25,92374,448,228,1052,,,
24,258710,23543,165,2163,,,
22,332986,16123,771,1440,,,
10,122049,1368,7,86,,,
23,8397760,94626,1890,5517,,,
10,135808,569,12,102,,,
23,69579,493,5,41,,,
1,125662,438,11,100,,,
24,411002,18576,740,1653,,,
26,130951,5101,129,468,,,
1,76214,11538,30,945,,,
10,483276,15043,141,964,,,
26,496947,18334,691,2388,,,
28,327573,6874,151,633,,,
26,200335,11110,195,1495,,,
10,2520188,97990,2713,4212,,,
10,254073,6315,503,221,,,
10,3524997,83796,1887,3433,,,
26,755226,31390,717,2375,,,
22,730299,65385,263,3716,,,
10,382359,29553,758,3130,,,
26,64669,2773,54,238,,,
26,881841,26668,497,3002,,,
1,68142,679,4,81,,,
24,225206,2184,49,147,,,
22,277692,7831,597,653,,,
17,334833,9562,446,368,,,
22,7244,7,26,9,,,
28,863340,39928,871,4301,,,
24,2532786,82446,1896,9398,,,
10,788822,58821,272,4732,,,
22,2887,376,2,63,,,
10,6043812,291067,4963,20729,,,
20,150514,4622,267,312,,,
28,2421232,24263,4828,7819,,,
25,51305,378,60,433,,,
22,455620,8149,1934,1054,,,
10,256673,14250,75,459,,,
22,546936,35213,205,4763,,,
1,1175943,12825,910,1895,,,
20,1543725,30097,1384,2199,,,
1,2467848,79101,2312,3054,,,
26,191931,6649,185,508,,,
23,1365509,52569,1025,3254,,,
15,2522721,49270,1015,5966,,,
23,3578670,169513,2119,9774,,,
22,479063,30130,307,2343,,,
1,227207,1621,13,125,,,
26,125579,4827,235,692,,,
10,509373,11515,244,409,,,
22,41548,2662,53,552,,,
25,136114,737,207,689,,,
23,728611,52599,539,47192,,,
24,2994193,214029,2085,11488,,,
22,493468,38114,519,3505,,,
10,3431326,306026,2037,16474,,,
22,214395,10273,231,1268,,,
25,270282,2174,382,1569,,,
1,3071863,60633,3612,5897,,,
Bhad Bhabie,danielle bregoli|cash me ousside|cash me outside|dr phil|how bow dah|bhad bhabie|cashmeousside|hi bich|hi bitch|what you know|watch now|heaux|these heaux|these hoes|hi bich music video|hi bitch music video|horse music video|danielle bregoli these heaux|Danielle Bregoli song|these heaux 2017|these hoes 2017|music|new music|hip hop|whit horse|white porsche song|hi bich song|hi bich video|hi bitch video|new danielle bregoli|whachu know,4821602,236091,55501,,,
10,354128,17657,139,645,,,
22,119268,7244,162,1028,,,
23,3489198,337069,1506,17195,,,
22,81077,4559,93,560,,,
22,321591,14169,801,1641,,,
15,1814787,51707,934,14117,,,
26,1025107,48306,1796,7770,,,
1,1004553,46813,1765,10265,,,
23,2509590,167305,1579,27623,,,
10,346221,3402,87,157,,,
27,2761697,120934,5717,20060,,,
26,57129,3608,67,262,,,
24,47245,993,20,142,,,
22,2731621,98049,1809,7733,,,
24,443695,13069,219,1812,,,
23,955657,20688,3136,4336,,,
10,666955,58555,1647,7763,,,
1,1906200,8003,773,1059,,,
22,3220050,77937,4921,11260,,,
24,341037,15180,613,4211,,,
26,65466,2708,30,161,,,
24,607524,26635,753,5902,,,
24,237241,12488,88,1451,,,
17,248360,9070,109,529,,,
10,842606,33010,3322,3079,,,
24,8699297,64587,17348,18584,,,
24,3595105,36846,1949,2791,,,
26,121449,6892,187,771,,,
24,601893,5573,150,463,,,
27,923104,55632,997,7056,,,
17,104983,5020,61,322,,,
24,863186,6907,872,1239,,,
24,160570,20728,101,2538,,,
10,232998,12195,190,889,,,
24,5336726,132777,1864,14701,,,
20,285066,15963,641,11896,,,
24,948753,21606,1984,2332,,,
10,708369,74081,1741,5392,,,
27,211347,8201,4797,4034,,,
15,66321,4072,51,321,,,
24,494836,31193,278,1808,,,
24,1632733,57470,939,3305,,,
10,2779353,370469,1191,33190,,,
26,233226,12251,153,1331,,,
24,1058450,21508,709,1825,,,
10,62004,1057,20,175,,,
10,420205,30583,276,1136,,,
1,67989,5038,170,297,,,
24,193461,14389,299,1214,,,
10,21755,2869,26,586,,,
28,1499086,52120,1320,7185,,,
27,135197,5749,116,412,,,
27,752941,19648,898,6164,,,
23,108480,2793,77,117,,,
25,217505,9874,228,400,,,
26,41884,1560,73,134,,,
24,111542,7767,364,1869,,,
24,238559,11164,159,1049,,,
23,219322,16587,273,1083,,,
26,166859,13064,223,1016,,,
27,307752,9406,163,1183,,,
24,309166,10085,196,1423,,,
26,102500,4069,82,288,,,
24,1932506,47879,2048,7138,,,
22,2074,272,0,61,,,
24,334894,957,191,928,,,
24,1008650,7360,1265,1814,,,
27,130668,7045,150,932,,,
17,10160,60,10,29,,,
24,251201,17670,99,1859,,,
24,351627,11702,200,3436,,,
26,1158355,69506,868,331,,,
26,58728,2677,25,111,,,
24,87705,4723,59,536,,,
22,96063,8001,259,578,,,
24,62766,45,27,92,,,
1,37621,2929,49,948,,,
10,2934258,153307,2741,10270,,,
10,271768,5990,233,744,,,
17,589576,12415,229,1064,,,
17,20539,359,34,154,,,
26,1035946,124882,1711,12048,,,
24,281064,10593,245,2366,,,
22,854854,358,36,487,,,
10,14060045,452609,9548,21043,,,
22,224708,11390,302,729,,,
20,279575,3081,83,391,,,
26,75389,3341,66,319,,,
26,483660,39456,695,6359,,,
10,468729,16007,176,1512,,,
26,83193,3080,127,179,,,
10,2303573,157822,1796,4898,,,
10,8128252,624528,6010,53777,,,
10,155297,935,11,199,,,
23,13446,1033,16,323,,,
10,171629,0,0,624,,,
25,115091,282,64,0,,,
10,4606347,150345,2364,4234,,,
10,178983,8709,241,327,,,
22,16522,500,1729,https://i.ytimg.com/vi/ZW4jOlyj-sM/default.jpg,,,
24,12538,398,26,85,,,
22,301820,24566,182,2323,,,
25,910312,3006,537,2355,,,
26,207080,6228,418,529,,,
26,231437,14172,132,184,,,
24,244611,4846,126,1101,,,
10,88396,7508,138,1033,,,
10,23574,120,2,18,,,
24,2512991,4142,244,432,,,
22,1167746,2459,115,679,,,
22,318749,28276,162,2335,,,
17,376699,2658,252,1487,,,
24,628410,2281,2200,0,,,
17,94759,2385,37,101,,,
17,42518,489,76,0,,,
1,359653,177,10,16,,,
10,13946,358,10,59,,,
17,42720,675,78,479,,,
22,174345,6565,87,1009,,,
26,793864,20656,248,1797,,,
22,168312,13261,75,973,,,
26,22959,900,9,58,,,
26,193873,15258,214,2887,,,
27,26188,1932,11,183,,,
10,35029,80,2,10,,,
27,61890,2236,46,262,,,
10,11770992,624742,22860,50574,,,
26,122657,4744,207,286,,,
26,688434,39997,289,6989,,,
20,1219023,72476,1960,16673,,,
22,246824,17821,477,1644,,,
26,107617,3343,134,294,,,
26,47036,1546,41,192,,,
10,183949,7578,223,1066,,,
10,131346,2736,58,165,,,
24,307748,5972,560,446,,,
10,47496553,2129373,85273,758352,,,
22,684542,17450,1738,2013,,,
10,34670,149,3,14,,,
2,351060,794,100,453,,,
23,15334,57,29,139,,,
23,3385127,288665,1596,8467,,,
26,87426,3608,71,260,,,
10,341910,23397,563,1504,,,
26,139100,7706,50,500,,,
27,1258987,1318,338,4481,,,
17,22525,583,9,66,,,
22,80342,2347,14,137,,,
24,712500,71320,282,4897,,,
22,304204,7536,599,447,,,
10,149920,4766,28,368,,,
1,642483,16156,481,1489,,,
17,48651,0,0,80,,,
17,27478,65,2,20,,,
23,88330,1275,435,1526,,,
20,15113,308,9,72,,,
24,17272,31,0,5,,,
19,92752,1530,18,91,,,
22,870669,25405,157,1680,,,
Richard|Madeley|clashes|with|Charles|Bronson's|fiancee|Paula|Williamson,8,19,33,https://i.ytimg.com/vi/l5emRMah1Q4/default.jpg,,,
22,274928,463,24,1547,,,
20,31113,550,48,125,,,
17,545820,3313,389,215,,,
24,25361,34,4,16,,,
22,30939,2245,24,132,,,
1,796619,12932,1078,1179,,,
23,223950,2073,163,1227,,,
20,68238,1500,89,225,,,
17,3059,119,0,12,,,
24,76558,1415,53,254,,,
28,100584,1766,219,0,,,
26,449644,25182,429,2184,,,
10,131783,2987,16,139,,,
26,3147111,245125,17667,30387,,,
25,1170177,2982,1195,2017,,,
22,2442564,144725,7862,11674,,,
17,74738,607,38,94,,,
26,69934,4093,64,361,,,
28,925174,21068,1414,3050,,,
24,1537037,13704,1420,1218,,,
22,43815,4254,97,1340,,,
22,125177,3694,122,403,,,
10,38144440,624008,47220,41131,,,
24,145953,1362,66,299,,,
25,1096509,7958,381,1208,,,
22,46633,2406,38,199,,,
24,2104441,91436,1508,11872,,,
17,283149,1412,79,577,,,
17,199037,199,20,108,,,
17,67482,660,32,47,,,
22,11900173,293930,6534,35314,,,
25,201536,1094,336,994,,,
23,1306330,69283,1368,57108,,,
24,3654031,235561,2615,12498,,,
10,4862731,351825,2743,18251,,,
22,271900,11356,337,1387,,,
Dina Tokio,BABY NAMES|nice baby names|baby names|unusual baby names|louise pentland baby name|louise pentland|sprinkle of glitter|unique|baby|names|list|trendy|pregnancy|mom|mommy|parent|simple,123144,5474,124,,,
22,122505,5694,86,802,,,
10,561427,23541,183,892,,,
25,324865,2465,430,1742,,,
10,6655904,272719,84277,47338,,,
1,3527910,67542,3992,6601,,,
22,154551,8111,191,1123,,,
22,537585,17770,1250,2055,,,
24,757475,16591,307,2315,,,
15,2607370,61040,1250,16757,,,
10,955684,69672,1996,7891,,,
26,1507486,59307,3514,10568,,,
22,22727,1797,29,310,,,
26,77152,4246,93,279,,,
23,3904781,360927,1651,17865,,,
23,3054878,185905,2003,28605,,,
1,1185245,50939,2064,9166,,,
22,3519233,117200,2338,9346,,,
23,1188258,24011,4000,5247,,,
27,3033736,127599,6060,21175,,,
10,93234,1307,32,210,,,
22,591184,41782,597,3608,,,
10,1115539,38094,3911,3549,,,
10,2719017,125903,1461,5159,,,
1,1986330,8636,814,1124,,,
26,81028,3036,41,176,,,
10,368665,16024,297,1106,,,
22,3374602,79924,5106,11530,,,
24,721706,29916,830,4231,,,
24,378049,16017,715,4466,,,
17,18039,197,3,43,,,
20,102430,3601,67,453,,,
24,280414,13592,105,1677,,,
10,0,0,0,0,,,
17,146175,5771,76,348,,,
24,809697,6702,190,527,,,
10,1596120,114225,3620,9342,,,
26,145881,7493,213,684,,,
10,633099,36162,343,1260,,,
24,3879620,38296,1987,2845,,,
17,261636,9328,113,541,,,
24,9064103,66757,17928,18715,,,
27,1022112,59119,1105,5925,,,
24,905257,7109,898,1291,,,
20,362722,18515,789,13641,,,
24,220849,10001,188,3224,,,
24,230832,23824,147,2689,,,
15,86082,4552,57,367,,,
24,5682780,136766,1933,15201,,,
27,227379,8548,5322,4306,,,
24,1017246,21923,2009,2365,,,
10,3297286,390521,1320,34030,,,
24,1857890,62944,1027,3539,,,
24,529703,32487,292,1860,,,
24,1122209,22209,731,1946,,,
24,69050,1215,24,184,,,
24,205689,14828,309,1223,,,
23,125716,3048,85,124,,,
26,264921,13123,174,1386,,,
27,797369,20278,929,6363,,,
10,83324,817,367,675,,,
17,25238,65,14,40,,,
24,314539,1028,455,2197,,,
10,151719,9561,204,939,,,
28,1563931,53213,1351,7304,,,
10,35350,3470,33,656,,,
27,144318,5996,122,454,,,
1,52051,3410,59,1087,,,
25,237509,10381,240,406,,,
23,235486,17654,277,1155,,,
24,71736,52,27,96,,,
26,108077,4213,86,297,,,
24,489231,1217,237,1210,,,
26,45481,1658,77,137,,,
24,265526,12195,167,1112,,,
27,148879,7573,168,966,,,
24,348750,10736,210,1544,,,
10,48242,2942,50,268,,,
27,318900,9691,170,1229,,,
10,107181,3803,89,557,,,
24,2033550,48629,2082,7203,,,
10,554253,13875,422,819,,,
24,1094140,7691,1332,1926,,,
22,2662,322,0,72,,,
10,29851,133,2,21,,,
24,125887,8067,404,1937,,,
17,596858,12486,231,1077,,,
24,90478,4808,61,547,,,
24,370581,11968,217,3485,,,
1,74789,5400,183,303,,,
10,106002,4549,149,775,,,
26,1206965,71088,897,391,,,
26,410887,29743,644,1883,,,
10,3355783,163785,2942,10368,,,
26,63178,2806,26,108,,,
26,80628,3477,73,328,,,
10,300269,6500,251,826,,,
22,101383,8299,266,606,,,
26,89289,3225,130,188,,,
26,1163761,133564,1801,12711,,,
24,261363,18136,100,1873,,,
10,16393887,487678,10383,22421,,,
10,297641,9755,282,338,,,
22,882086,385,41,504,,,
17,21172,369,34,157,,,
10,466667,27396,663,1611,,,
10,166862,1013,13,210,,,
10,2745729,166727,1908,5097,,,
26,517160,41005,718,5245,,,
10,501786,16820,186,1539,,,
24,287517,10752,256,2418,,,
22,229628,11585,305,730,,,
24,376167,17978,220,1340,,,
10,220563,0,0,866,,,
26,179569,13578,231,1041,,,
23,14528,1106,16,366,,,
25,115355,282,64,0,,,
10,8950460,643433,6304,55191,,,
10,5145012,158285,2509,4361,,,
22,17088,511,1781,https://i.ytimg.com/vi/ZW4jOlyj-sM/default.jpg,,,
22,311716,25131,186,2357,,,
24,250953,4924,128,1109,,,
24,13005,409,26,90,,,
20,293139,3161,86,399,,,
17,46294,508,78,0,,,
22,1195589,2476,116,683,,,
24,57518,147,25,89,,,
24,650349,2320,2228,0,,,
25,924078,3028,544,2396,,,
17,386464,2685,256,1512,,,
17,97749,2413,37,102,,,
22,179283,6688,88,1026,,,
1,438911,187,11,17,,,
26,217329,6399,442,566,,,
26,237847,14439,135,199,,,
24,2927777,4191,245,433,,,
26,828693,21201,255,1821,,,
17,43083,676,79,479,,,
22,177863,13697,76,996,,,
26,113048,3433,139,301,,,
26,24491,947,12,63,,,
27,27175,2005,11,185,,,
10,13048861,645258,23932,52120,,,
10,37233,88,2,10,,,
22,271692,18899,490,1710,,,
24,365474,6157,574,459,,,
26,715361,40735,294,7104,,,
27,64925,2310,50,266,,,
10,152469,2893,69,173,,,
22,324715,28515,163,2323,,,
20,1268821,73289,2004,16877,,,
10,16542,392,9,63,,,
26,49074,1606,46,201,,,
22,820892,19061,1895,2093,,,
26,129066,4919,216,293,,,
10,51093264,2184109,88300,778798,,,
26,199957,15590,217,2935,,,
10,37949,163,3,14,,,
2,359315,803,100,454,,,
24,338456,21391,167,880,,,
23,3529084,294499,1636,8674,,,
23,15351,57,29,139,,,
26,89301,3663,72,261,,,
26,147611,7953,54,512,,,
10,154624,4847,30,328,,,
17,22753,587,9,66,,,
24,760970,74641,297,5105,,,
22,85298,2460,16,143,,,
22,343409,8043,667,484,,,
17,48750,0,0,80,,,
17,27733,65,2,23,,,
1,682722,16785,518,1556,,,
23,91306,1290,446,1508,,,
22,998277,27242,171,1756,,,
20,15685,314,10,80,,,
24,17525,31,0,5,,,
19,94281,1558,18,92,,,
Richard|Madeley|clashes|with|Charles|Bronson's|fiancee|Paula|Williamson,8,19,33,https://i.ytimg.com/vi/l5emRMah1Q4/default.jpg,,,
20,32206,563,49,128,,,
1,827158,13365,1116,1263,,,
24,25580,34,4,16,,,
17,548846,3319,390,215,,,
22,31361,2269,24,132,,,
23,227901,2099,163,1228,,,
20,69247,1510,89,228,,,
17,3286,119,0,18,,,
26,3386486,251170,18490,31185,,,
28,101785,1782,219,0,,,
24,87144,1560,58,289,,,
26,469714,25712,443,2258,,,
22,2450112,145104,7870,11695,,,
25,1171972,2984,1195,2004,,,
17,78258,629,42,96,3961,https://i.ytimg.com/vi/l7yxJDFvTRM/default.jpg,25.09
22,14067814,328186,7751,34273,,,
17,150345,538,59,149,,,
25,290509,1463,495,1268,,,
17,81578,9265,18,1864,,,
23,1517334,74524,1621,60484,,,
22,16983,295,56,65,,,
24,4083162,248332,2942,13150,,,
Ed Sheeran,edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session,6232850,391379,3471,,,
17,8154,123,8,31,,,
22,309589,12151,469,1508,,,
17,338831,2568,242,136,,,
10,735501,29528,244,1157,,,
10,8266545,306389,105764,57706,,,
25,361373,2667,462,2055,,,
17,34670,320,12,86,,,
24,877397,18038,348,2554,,,
22,657803,19817,1528,2348,,,
1,3905608,73520,4294,5687,,,
17,81267,1750,32,202,,,
17,228539,1080,88,201,,,
15,3270770,68165,1496,19055,,,
10,1191063,77437,2247,8781,,,
22,44866,2785,60,425,,,
26,1742540,65179,4319,8589,,,
20,166460,5076,94,615,,,
26,93148,3339,44,197,,,
23,4200841,379627,1761,14746,,,
22,201854,7516,142,1023,,,
10,127171,1571,43,269,,,
22,4222803,134327,2823,8314,,,
23,3512805,202181,2269,23204,,,
1,1293533,53833,2266,9947,,,
22,148990,6025,156,741,,,
10,1344380,42563,4455,3446,,,
24,312945,14593,113,1686,,,
10,0,0,0,0,,,
10,475931,18913,383,1290,,,
27,3231707,132554,6307,18974,,,
22,662978,45132,663,356,,,
1,2068772,9363,863,993,,,
23,1319526,26130,4423,3679,,,
10,3062404,133441,1585,5446,,,
24,286629,11444,247,3529,,,
22,176332,8782,205,1172,,,
24,793190,31707,880,4527,,,
10,841592,42030,402,1209,,,
17,169412,6318,83,370,,,
24,428523,17134,911,2947,,,
22,3532806,82251,5309,11921,,,
27,1109302,62171,1167,6161,,,
24,955426,7453,219,470,,,
27,237555,8829,5617,3338,,,
26,86903,4645,110,327,,,
17,272807,9615,119,603,,,
10,105822,965,579,951,,,
15,98524,4891,62,322,,,
10,3877653,408744,1451,30827,,,
24,938392,7333,919,1324,,,
25,171768,1257,1550,3297,,,
20,445074,21160,963,15448,,,
24,4078865,39612,2025,2977,,,
24,262855,25352,170,2355,,,
10,2615972,172622,5837,11871,,,
24,6004775,141132,2000,15853,,,
24,1122955,22450,2065,2451,,,
24,2010109,67030,1081,3648,,,
24,9449472,69322,18618,19463,,,
24,567766,34234,303,344,,,
23,137072,3277,87,126,,,
24,217654,15340,318,1243,,,
24,1219738,23167,757,2087,,,
26,290551,13934,189,1270,,,
24,79494,1341,25,173,,,
10,210876,11492,285,1069,,,
24,383692,1368,586,2451,,,
27,820083,20663,947,6500,,,
26,177279,8228,242,753,,,
1,63511,3777,64,1194,,,
28,1628885,54308,1390,7325,,,
10,132989,4237,107,532,,,
10,67057,3424,75,248,,,
10,638777,14969,500,718,,,
25,258842,10978,251,377,,,
24,90200,64,28,37,,,
24,594960,1489,286,1547,,,
26,114145,4377,86,204,,,
22,498,0,0,2,,,
23,252843,18747,282,861,,,
10,6857,28,3,30,,,
17,26039,65,14,25,,,
26,49051,1762,80,110,,,
26,535856,35291,806,2187,,,
24,291603,13210,175,1069,,,
24,391928,11444,227,1661,,,
10,633561,32281,779,1823,,,
10,43708,3938,40,686,,,
27,330404,9973,174,1272,,,
27,153587,6234,128,420,,,
24,2096478,49130,2115,7259,,,
10,1598150,77185,1671,4541,,,
27,166509,8099,188,879,,,
22,19080,686,0,27,,,
24,140806,8340,445,2074,,,
22,3135,366,0,82,,,
10,528699,11155,377,386,,,
24,414364,18611,233,1377,,,
24,94073,4923,62,469,,,
24,393860,12337,225,3587,,,
24,1158675,7973,1390,1974,,,
26,66766,2914,27,114,,,
26,96194,3393,135,215,,,
10,33766,140,3,22,,,
26,1261003,73023,921,398,,,
10,149218,5863,204,997,,,
24,275124,18692,103,1876,,,
24,380526,22623,178,704,,,
26,1256517,139751,1861,13105,,,
10,20361288,536718,11830,24139,,,
10,3940920,176890,3185,10926,,,
10,334012,7143,268,898,,,
22,908904,409,42,543,,,
17,603662,12587,232,1078,,,
23,15679,1160,19,409,,,
20,309701,3253,88,411,,,
10,279284,0,0,1053,,,
26,549040,42601,750,5392,,,
1,80074,5739,189,339,,,
10,3566350,180165,2137,5232,,,
26,87062,3685,76,203,,,
24,80875,153,35,76,,,
26,195162,14156,247,1054,,,
10,174322,1068,14,228,,,
24,255293,4980,128,1117,,,
22,106689,8641,273,580,,,
24,13455,427,26,110,,,
17,21736,379,34,165,,,
10,10165034,671361,6692,57494,,,
10,6166474,170805,2761,4559,,,
22,317765,25575,189,1851,,,
25,115538,283,64,0,,,
24,293773,10921,258,1994,,,
22,1227669,2496,116,687,,,
22,234077,11767,306,623,,,
10,525047,17416,200,1212,,,
17,333223,2255,111,1365,,,
22,17896,539,1819,https://i.ytimg.com/vi/ZW4jOlyj-sM/default.jpg,,,
22,187546,6897,92,1039,,,
10,14918228,672221,25278,53946,,,
17,102907,2479,38,112,,,
26,243496,14689,136,190,,,
1,568168,209,11,24,,,
10,18281,411,12,64,,,
24,391655,6319,587,478,,,
26,226931,6555,468,541,,,
24,3366921,4224,245,434,,,
22,186245,14132,77,998,,,
10,170004,3071,77,179,,,
26,868300,22000,261,1869,,,
10,39845,179,3,15,,,
17,43316,678,79,490,,,
25,933766,3049,549,2417,,,
22,288170,19563,500,1711,,,
22,390646,8669,735,519,,,
17,49941,528,83,0,,,
27,68293,2390,51,270,,,
